OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
RCM-1,2019-033A,2026-05-20T18:46:58.458720,14.92587242,.00014438,97.7597,148.6138,89.8900,270.2484,0,U,44322,999,37799,-.992821E-6,-.66E-6,0
RCM-3,2019-033B,2026-05-20T03:14:09.856320,14.92587105,.00015187,97.7597,148.0697,89.8089,270.3304,0,U,44323,999,37791,-.22638995E-4,-.288E-5,0
RCM-2,2019-033C,2026-05-20T23:04:34.942656,14.92587923,.00014248,97.7597,148.8349,90.4628,269.6755,0,U,44324,999,37802,-.2046059E-5,-.77E-6,0
AT&T T-16,2019-034A,2026-05-20T15:27:59.919264,1.00272213,.00006545,0.0341,83.4090,179.0921,106.9398,0,U,44333,999,2535,0,-.121E-5,0
EUTELSAT 7C,2019-034B,2026-05-20T21:06:42.797664,1.00270667,.00030103,0.0743,175.1210,224.7345,162.3612,0,U,44334,999,656,0,.42E-6,0
BEIDOU-3 IGSO-2,2019-035A,2026-05-19T15:14:57.732288,1.00275192,.00395304,55.2397,159.1126,216.4700,210.4277,0,U,44337,999,2538,0,-.79E-6,0
PROX-1,2019-036A,2026-05-20T17:43:21.949536,14.89887413,.00068285,23.9960,297.5096,73.1397,286.9851,0,U,44339,999,36937,.89615617E-3,.9117E-4,0
NPSAT1,2019-036B,2026-05-20T21:51:32.951520,14.74292893,.00075845,24.0000,35.3661,261.4897,98.4740,0,U,44340,999,36846,.50998544E-3,.3698E-4,0
OTB,2019-036C,2026-05-20T17:25:28.135776,14.57152688,.00111937,23.9951,154.2801,63.9987,296.1657,0,U,44341,999,36736,.11503396E-3,.747E-5,0
FORMOSAT 7-3,2019-036E,2026-05-20T22:52:46.428096,15.09568548,.00006379,24.0006,5.9475,345.0772,14.9712,0,U,44343,999,37912,.17234623E-3,.3185E-4,0
DSX,2019-036F,2026-05-20T00:43:06.605184,4.54375247,.19676653,42.3292,0.9708,3.7826,357.5602,0,U,44344,999,11451,0,-.52E-6,0
FORMOSAT 7-1,2019-036L,2026-05-20T21:47:33.940608,14.96378290,.00005887,23.9970,216.2862,189.4541,170.5949,0,U,44349,999,38056,.11254709E-3,.1608E-4,0
FORMOSAT 7-4,2019-036M,2026-05-20T14:19:41.354688,14.96372183,.00008393,23.9984,280.4875,215.5797,144.4648,0,U,44350,999,37993,.12047164E-3,.17E-4,0
FORMOSAT 7-2,2019-036N,2026-05-20T21:15:59.867712,14.96370643,.00003993,23.9994,332.8519,212.3886,147.6590,0,U,44351,999,37949,.13091943E-3,.1821E-4,0
FORMOSAT 7-6,2019-036Q,2026-05-20T10:03:39.893472,14.96377011,.00013721,23.9962,156.8147,127.6420,232.4205,0,U,44353,999,37765,.10470985E-3,.1517E-4,0
FORMOSAT 7-5,2019-036V,2026-05-20T12:43:05.621088,14.96377959,.00003458,23.9981,94.8162,173.5639,186.4867,0,U,44358,999,37820,.11486347E-3,.1635E-4,0
METEOR-M2 2,2019-038A,2026-05-20T23:44:16.960416,14.24357510,.00023995,98.9141,127.8754,90.5764,269.5689,0,U,44387,999,35742,.3303924E-5,-.38E-6,0
ICEYE-X4,2019-038D,2026-05-20T23:20:29.647968,15.28603608,.00143735,97.8777,172.2964,46.8774,313.3664,0,U,44390,999,37764,.33008324E-3,.9131E-4,0
MOMENTUS-X1,2019-038Y,2026-05-20T08:52:06.474432,15.64135968,.00100124,97.6775,183.2600,116.6910,243.5374,0,U,44408,999,38220,.32546218E-3,.30859E-3,0
COSMOS 2538,2019-039D,2026-05-20T23:51:30.956256,15.20370171,.00436092,97.5877,220.2083,138.0851,222.3736,0,U,44424,999,37577,.19501674E-3,.4281E-4,0
YAOGAN-30 06A,2019-045A,2026-05-20T22:21:56.460672,15.02501823,.00033571,34.9916,136.1950,26.6758,333.4123,0,U,44449,999,37251,.10939348E-3,.1453E-4,0
YAOGAN-30 06B,2019-045B,2026-05-20T23:25:47.848800,15.02542817,.00088798,34.9912,135.4622,200.8855,159.1491,0,U,44450,999,37256,.97359407E-4,.1292E-4,0
YAOGAN-30 06C,2019-045C,2026-05-20T22:51:57.466944,15.02528709,.00005774,34.9923,135.4837,236.2369,123.8284,0,U,44451,999,37245,.99308778E-4,.1317E-4,0
MERIDIAN 8,2019-046A,2026-05-18T19:22:00.179328,2.00604820,.70678732,63.1014,54.5493,274.7765,14.8001,0,U,44453,999,4975,0,-.46E-6,0
COSMOS 2539,2019-048A,2026-05-20T21:08:05.167104,1.00270690,.0000806,0.0360,99.1650,358.8589,109.5328,0,U,44457,999,2495,0,.75E-6,0
EDRS-C,2019-049A,2026-05-20T21:45:16.601760,1.00270360,.00008671,0.0089,285.0122,130.7216,291.6409,0,U,44475,999,2493,0,-.269E-5,0
INTELSAT 39 (IS-39),2019-049B,2026-05-20T21:22:18.803424,1.00270859,.0000694,0.0174,301.5842,354.5312,324.9512,0,U,44476,999,2485,0,.27E-6,0
AMOS-17,2019-050A,2026-05-20T21:09:35.023104,1.00272829,.00010708,0.0203,306.1270,126.6313,140.1573,0,U,44479,999,2491,0,.103E-5,0
AEHF-5 (USA 292),2019-051A,2026-05-20T21:31:10.452864,1.00273513,.00679722,1.4798,334.1612,1.7362,318.5121,0,U,44481,999,2498,0,-.265E-5,0
BRO-1,2019-054A,2026-05-20T21:40:57.150336,15.79629260,.00084248,44.9960,91.4274,126.8378,233.3298,0,U,44495,999,37541,.49605233E-3,.93986E-3,0
GLOBAL-4,2019-054E,2026-05-20T23:30:46.505952,15.61579282,.00044569,45.0077,33.0637,172.5803,187.5160,0,U,44499,999,37610,.37667681E-3,.32896E-3,0
NAVSTAR 78 (USA 293),2019-056A,2026-05-20T19:52:07.160160,2.00569187,.00606406,55.6503,332.2294,197.3789,234.7170,0,U,44506,999,4952,0,-.77E-6,0
COSMOS 2540,2019-057A,2026-05-20T23:23:07.790208,13.85942419,.00147331,99.2058,152.9942,242.1186,117.8479,0,U,44517,999,34010,.5282786E-4,.17E-6,0
KX-09,2019-058B,2026-05-20T23:22:56.701632,14.96584649,.00117188,97.7765,154.4277,77.6617,282.5916,0,U,44520,999,36596,.78950599E-4,.841E-5,0
ZY-1 02D,2019-059A,2026-05-20T22:54:05.849568,14.35449639,.00013656,98.3197,203.4009,149.0634,211.0633,0,U,44528,999,35043,-.15487221E-4,-.86E-6,0
BNU-1 (JINGSHI 1),2019-059B,2026-05-20T22:24:53.002656,14.48363522,.00145067,98.6034,269.5189,95.9951,264.2895,0,U,44529,999,35304,.49171052E-4,.138E-5,0
TAURUS-1 (JINNIUZUO 1),2019-059C,2026-05-20T23:36:23.429664,14.71765087,.0009033,98.6401,304.1337,45.3295,314.8645,0,U,44530,999,35464,.76915401E-3,.4751E-4,0
ZHUHAI-1 03B,2019-060C,2026-05-20T23:55:52.363776,15.52443832,.00092433,97.5513,297.3339,63.1735,297.0462,0,U,44536,999,37210,.33087292E-3,.20178E-3,0
ZHUHAI-1 03C,2019-060D,2026-05-20T23:45:01.018368,16.00521465,.00064568,97.5411,310.4508,290.3653,69.6932,0,U,44537,999,37291,.74609061E-3,.38949E-2,.6709799E-4
ZHUHAI-1 03D,2019-060E,2026-05-20T23:04:08.188032,15.48071735,.00077126,97.5372,289.6574,50.7652,309.4282,0,U,44538,999,37186,.38624808E-3,.20186E-3,0
ZHUHAI-1 03E,2019-060F,2026-05-20T23:07:25.453920,15.40082160,.00072624,97.5588,289.9927,118.3549,241.8430,0,U,44539,999,37157,.3055521E-3,.12151E-3,0
BEIDOU-3 M24,2019-061A,2026-05-18T17:02:24.025920,1.86229135,.00081049,54.3946,183.7224,2.2615,357.8273,0,U,44542,999,4524,0,.63E-6,0
BEIDOU-3 M23,2019-061B,2026-05-19T09:26:53.979648,1.86227410,.00053348,54.3929,183.6676,341.1368,29.0987,0,U,44543,999,4526,0,.53E-6,0
YUNHAI-1 02,2019-063A,2026-05-20T23:09:04.576320,14.32686261,.000473,98.4128,152.2024,226.7288,133.3502,0,U,44547,999,34797,.9044351E-4,.203E-5,0
COSMOS 2541,2019-065A,2026-05-18T20:40:36.774336,2.00617401,.64875838,62.7106,159.6856,272.1376,20.3702,0,U,44552,999,4863,0,.171E-5,0
GAOFEN-10R,2019-066A,2026-05-20T23:06:52.101792,14.82991694,.00045415,98.0485,94.3478,213.8716,146.2207,0,U,44622,999,35834,.87754657E-4,.658E-5,0
EUTELSAT 5 WEST B,2019-067A,2026-05-20T20:23:38.799168,1.00272932,.00028132,0.0700,331.5147,81.1557,126.7495,0,U,44624,999,2416,0,-.48E-6,0
PALISADE,2019-069A,2026-05-20T16:04:27.904224,13.11906538,.00105912,87.8847,285.2428,133.6630,226.5378,0,U,44634,999,31550,-.80543844E-3,-.275E-5,0
TJS-4,2019-070A,2026-05-20T23:11:10.461984,1.00272887,.00053809,0.0571,267.9679,119.2965,282.6511,0,U,44637,999,2426,0,-.176E-5,0
GAOFEN-7,2019-072A,2026-05-20T23:18:14.267808,15.21362832,.00179658,97.2438,203.4577,128.1798,232.1060,0,U,44703,999,36350,.12421477E-3,.2728E-4,0
BEIDOU-3 IGSO-3,2019-073A,2026-04-30T20:24:33.185376,1.00251230,.00424046,54.8842,281.4069,188.8195,170.9972,0,U,44709,999,2398,0,-.212E-5,0
STARLINK-1008,2019-074B,2026-05-20T16:25:15.183264,15.46851868,.00025333,53.1522,200.0563,31.1948,328.9209,0,U,44714,999,35995,.21078642E-3,.10339E-3,0
STARLINK-1012,2019-074F,2026-05-20T22:38:30.222240,15.47065934,.00023274,53.1570,199.1297,25.3561,334.7560,0,U,44718,999,35998,.21078165E-3,.10418E-3,0
STARLINK-1017,2019-074L,2026-05-20T20:28:40.082016,15.29967403,.00049148,53.0450,196.9035,338.4610,21.6182,0,U,44723,999,35999,.68119791E-3,.19731E-3,0
STARLINK-1020,2019-074N,2026-05-20T13:45:39.396096,15.51797159,.00030838,53.1572,225.6132,7.3391,352.7664,0,U,44725,999,35956,.65672349E-3,.39643E-3,0
STARLINK-1036,2019-074AE,2026-05-20T21:09:24.753600,15.67200808,.00025854,53.0412,195.4422,309.8923,50.1865,0,U,44741,999,36001,.30836052E-3,.33276E-3,0
STARLINK-1039,2019-074AH,2026-05-20T15:42:18.754272,15.27284335,.00025429,53.0581,242.8446,356.5406,3.5574,0,U,44744,999,35933,.61075063E-3,.16231E-3,0
STARLINK-1042,2019-074AL,2026-05-20T05:06:29.335392,15.53157856,.00034759,53.0417,110.6729,49.2003,310.9307,0,U,44747,999,36117,.28102684E-3,.17505E-3,0
STARLINK-1043,2019-074AM,2026-05-21T00:00:02.000160,15.61041509,.00009747,53.0481,204.2721,78.1708,83.4323,0,U,44748,999,601,.10671546E-2,.91953E-3,0
STARLINK-1046,2019-074AQ,2026-05-20T17:17:10.419072,15.52779921,.00063864,53.0485,226.1877,6.8500,353.2596,0,U,44751,999,35957,.7874986E-3,.4945E-3,0
STARLINK-1047,2019-074AR,2026-05-20T18:41:57.987168,15.34018365,.00036437,53.0672,168.8211,80.6317,279.5096,0,U,44752,999,36040,.13836099E-3,.4246E-4,0
STARLINK-1048,2019-074AS,2026-05-20T08:13:47.951040,15.65392864,.00069526,53.0436,179.8494,356.4937,3.6027,0,U,44753,999,36018,.34569166E-3,.34762E-3,0
STARLINK-1063,2019-074BH,2026-05-20T18:16:11.720928,15.46802457,.00010145,53.1561,240.7048,27.3444,332.7617,0,U,44768,999,35940,.28764018E-3,.1425E-3,0
STARLINK-1067,2019-074BL,2026-05-20T11:36:12.176928,15.71828407,.0006257,53.0412,211.9357,321.7339,38.3234,0,U,44771,999,35975,.3831994E-3,.50484E-3,0
STARLINK-1068,2019-074BM,2026-05-20T22:35:50.970624,15.72651404,.00023346,53.0424,183.4115,56.3313,303.7927,0,U,44772,999,36018,.32756139E-3,.4454E-3,0
JILIN-1 GAOFEN 2A,2019-075A,2026-05-20T22:55:51.761280,15.38493915,.00069974,97.4960,224.1263,168.3956,191.7452,0,U,44777,999,36069,.26759513E-3,.10089E-3,0
NINGXIA-1 1,2019-076A,2026-05-20T23:03:54.136800,14.02035953,.00106859,45.0063,301.5204,26.5137,333.6242,0,U,44779,999,33403,.27116713E-4,-.88E-6,0
NINGXIA-1 2,2019-076B,2026-05-20T22:40:55.166880,14.02053604,.00066252,45.0094,301.9252,15.8597,344.2443,0,U,44780,999,33403,.12416978E-3,.61E-6,0
NINGXIA-1 3,2019-076C,2026-05-20T22:18:25.799328,14.02048727,.0009666,45.0004,300.2111,14.9456,345.1662,0,U,44781,999,33403,.32419211E-4,-.8E-6,0
NINGXIA-1 4,2019-076D,2026-05-20T23:42:28.475712,14.02065939,.00127766,45.0091,301.3777,353.2112,6.8548,0,U,44782,999,33400,-.39862996E-4,-.191E-5,0
NINGXIA-1 5,2019-076E,2026-05-20T21:41:46.425984,14.02083220,.00106477,45.0064,301.1279,15.5765,344.5395,0,U,44783,999,33394,-.95791024E-4,-.277E-5,0
KL-ALPHA A,2019-077A,2026-05-20T23:11:17.608992,13.56039894,.00110997,88.9264,225.5386,177.2325,182.8893,0,U,44785,999,32204,.80862119E-4,.69E-6,0
KL-ALPHA B,2019-077B,2026-05-20T23:21:27.954144,13.55998883,.00248154,88.9127,223.1650,226.0131,133.8978,0,U,44786,999,32149,-.32295564E-4,-.1E-6,0
BEIDOU-3 M22,2019-078A,2026-05-20T16:43:58.646784,1.86227118,.00069815,53.9620,300.7947,48.9983,311.0381,0,U,44793,999,4413,0,-.59E-6,0
BEIDOU-3 M21,2019-078B,2026-05-20T07:12:20.579616,1.86227586,.00049131,53.9356,300.7703,46.7831,313.2332,0,U,44794,999,4413,0,-.58E-6,0
TIBA-1,2019-080A,2026-05-20T21:14:49.520832,1.00271618,.00017644,0.0576,12.5223,50.3684,169.8320,0,U,44800,999,2378,0,.149E-5,0
INMARSAT GX5,2019-080B,2026-05-20T20:15:38.854944,1.00274666,.00020093,0.0390,353.5775,80.4753,119.4020,0,U,44801,999,651,0,.69E-6,0
CARTOSAT-3,2019-081A,2026-05-20T22:56:19.849056,15.19234282,.00111562,97.4315,203.2566,242.6069,117.4031,0,U,44804,999,35933,.8430164E-4,.171E-4,0
GAOFEN-12 01,2019-082A,2026-05-20T23:26:30.249600,14.80433015,.00024272,97.8106,148.0749,103.8303,256.3180,0,U,44819,999,35006,.33052416E-4,.202E-5,0
JILIN-1 GAOFEN 2B,2019-086A,2026-05-20T21:39:57.647520,15.20362366,.00153596,97.4885,213.0706,59.7060,300.5693,0,U,44836,999,35634,.19212246E-3,.4124E-4,0
COSMOS 2544 [GLONASS-M],2019-088A,2026-05-17T23:55:05.090016,2.13102034,.00140152,65.5497,74.7379,261.0437,98.7800,0,U,44850,999,5007,0,-.1E-6,0
RISAT-2BR1,2019-089F,2026-05-20T19:46:22.400832,15.01506074,.00129186,36.9612,273.9768,308.5112,51.4471,0,U,44857,999,35308,.16914342E-3,.2153E-4,0
IHOPSAT-TD,2019-089H,2026-05-20T20:54:38.746656,15.11658655,.00046612,36.9663,203.0524,3.9646,356.1136,0,U,44859,999,35385,.94813549E-4,.1558E-4,0
BEIDOU-3 M19,2019-090A,2026-05-20T04:07:13.234944,1.86231025,.00189597,56.5361,63.7167,297.3569,173.5727,0,U,44864,999,4371,0,-.42E-6,0
BEIDOU-3 M20,2019-090B,2026-05-17T11:26:33.317664,1.86231384,.00167335,56.5346,63.8405,310.1234,243.6125,0,U,44865,999,4364,0,-.44E-6,0
JCSAT-18 (KACIFIC 1),2019-091A,2026-05-20T16:35:38.873760,1.00273537,.00004764,0.0112,320.5935,288.2974,28.3618,0,U,44868,999,2373,0,-.206E-5,0
CSG-1,2019-092A,2026-05-20T23:30:41.504256,14.82157450,.00013965,97.8886,324.9764,93.6457,266.4916,0,U,44873,999,34744,.30209725E-4,.188E-5,0
CHEOPS,2019-092B,2026-05-20T18:37:43.311936,14.61943364,.00105016,98.1510,329.4279,178.3204,181.8034,0,U,44874,999,34189,.43400137E-4,.17E-5,0
TIANQIN 1 (CAS-6),2019-093A,2026-05-20T23:43:46.457760,14.95286331,.0012434,97.7803,225.0284,138.0162,222.2014,0,U,44879,999,34798,.21908333E-3,.2358E-4,0
ETRSS-1,2019-093B,2026-05-20T22:28:13.734048,14.95694835,.00124521,97.7826,225.4125,138.3083,221.9089,0,U,44880,999,34798,.16707823E-3,.1803E-4,0
TIANYAN 01,2019-093C,2026-05-20T23:37:49.425312,14.86467747,.00136684,97.7535,213.8795,169.9280,190.2213,0,U,44881,999,34737,.19192958E-4,.116E-5,0
TIANYAN 02,2019-093D,2026-05-20T23:50:51.329760,15.04842020,.00154859,97.7926,235.5332,114.5198,245.7644,0,U,44882,999,34852,.33126019E-3,.4629E-4,0
CBERS 4A,2019-093E,2026-05-20T22:34:07.785696,14.81604098,.00001551,97.7501,209.0509,296.2833,63.8365,0,U,44883,999,34704,.5675428E-5,-.6E-7,0
WEILAI 1R,2019-093F,2026-05-20T21:55:39.970848,15.00373710,.0016318,97.7832,230.7683,119.5565,240.7288,0,U,44884,999,34833,.28406515E-3,.3516E-4,0
FLORIPASAT-1,2019-093G,2026-05-20T22:37:27.543360,15.03539287,.00124226,97.7903,234.9803,158.6455,201.5291,0,U,44885,999,34855,.3126619E-3,.4211E-4,0
SHUNTIAN,2019-093H,2026-05-20T23:14:50.539200,14.94999072,.00123361,97.7997,229.2719,150.7302,209.4612,0,U,44886,999,34811,.11856793E-3,.124E-4,0
ELEKTRO-L 3,2019-095A,2026-05-20T23:09:03.166272,1.00270724,.0000927,0.1878,80.1718,318.0443,263.5997,0,U,44903,999,2343,0,-.102E-5,0
GONETS-M 14,2019-096A,2026-05-21T00:01:04.806912,12.42868753,.0012388,82.5216,101.4946,208.5539,151.4864,0,U,44905,999,29030,.4361461E-5,.1E-6,0
GONETS-M 15,2019-096B,2026-05-20T22:47:32.620704,12.42870128,.00139891,82.5235,101.9834,233.7521,126.2266,0,U,44906,999,29026,.3986504E-4,.15E-6,0
GONETS-M 16,2019-096C,2026-05-20T23:25:58.522656,12.42890605,.00096896,82.5182,100.9321,280.8463,79.1526,0,U,44907,999,29025,-.23180341E-3,-.22E-6,0
RS-44 & BREEZE-KM R/B,2019-096E,2026-05-20T07:53:34.979712,12.79748363,.02169187,82.5231,358.2205,209.2796,149.6007,0,U,44909,999,29878,.20616825E-4,.16E-6,0
SHIJIAN-20 (SJ-20),2019-097A,2026-05-20T12:44:06.362016,1.00276076,.0012166,4.8506,75.3915,53.1695,345.4675,0,U,44910,999,2342,0,.13E-5,0
STARLINK-1114,2020-001P,2026-05-20T21:48:14.634144,15.62499963,.00006703,53.0429,339.3195,31.5055,328.5998,0,U,44927,999,35134,.70118256E-3,.63536E-3,0
STARLINK-1123,2020-001S,2026-05-20T22:11:35.173824,15.55054194,.00025549,53.1460,5.0368,205.4820,154.6065,0,U,44930,999,35099,.70451976E-3,.4799E-3,0
STARLINK-1094,2020-001AD,2026-05-20T21:49:24.332160,15.51777848,.00020601,53.1546,339.6807,247.0814,112.9978,0,U,44941,999,35135,.8426833E-3,.51035E-3,0
STARLINK-1122,2020-001AM,2026-05-20T21:59:53.757888,15.51516959,.00015009,53.1578,340.2055,246.3274,113.7578,0,U,44949,999,35134,.765715E-3,.45866E-3,0
STARLINK-1080,2020-001AZ,2026-05-20T17:48:47.917728,15.58555110,.00025871,53.0455,300.7038,311.7709,48.3082,0,U,44961,999,35187,.32121431E-3,.24602E-3,0
STARLINK-1090,2020-001BG,2026-05-20T22:13:32.038464,15.48010223,.00009165,53.1512,327.4319,232.7344,127.3581,0,U,44968,999,35152,.84313601E-3,.44622E-3,0
TJS-5,2020-002A,2026-05-20T13:02:04.639200,1.00272621,.0006951,0.0792,274.5991,125.1311,141.5169,0,U,44978,999,2343,0,-.348E-5,0
JILIN-1 KUANFU 01,2020-003A,2026-05-20T22:17:35.165472,15.10551004,.00107145,97.5032,215.4186,44.4622,315.7466,0,U,45016,999,35121,.11067077E-3,.1764E-4,0
YINHE-1,2020-004A,2026-05-21T00:10:52.999104,14.79097612,.00159181,86.3919,127.7509,93.9688,266.3352,0,U,45024,999,34190,.87327216E-4,.674E-5,0
GSAT-30,2020-005A,2026-05-20T21:28:25.716576,1.00272058,.00030716,0.0161,258.0846,171.1778,214.4067,0,U,45026,999,2323,0,-.171E-5,0
EUTELSAT KONNECT,2020-005B,2026-05-20T20:15:38.854944,1.00269328,.00011816,0.0705,98.9604,181.3073,269.3596,0,U,45027,999,2406,0,.43E-6,0
STARLINK-1132,2020-006A,2026-05-20T16:50:33.302976,15.52936631,.00007665,53.1513,270.1937,335.3299,24.7675,0,U,45044,999,34808,.83432259E-3,.52699E-3,0
STARLINK-1131,2020-006D,2026-05-20T17:50:29.728032,15.49855937,.00006626,53.1550,302.4017,356.5902,3.5103,0,U,45047,999,34763,.67532006E-3,.38025E-3,0
STARLINK-1134,2020-006E,2026-05-20T18:46:32.056608,15.53948168,.00062361,53.0266,252.9793,13.5537,346.5639,0,U,45048,999,34831,.10882349E-2,.71694E-3,0
STARLINK-1156,2020-006L,2026-05-20T18:08:01.351680,15.33438877,.00020493,53.1564,305.7743,277.5396,82.5373,0,U,45054,999,34758,.18108312E-2,.59448E-3,0
STARLINK-1166,2020-006S,2026-05-20T22:30:19.278432,15.56349950,.000212,53.0473,285.4478,300.0040,60.0760,0,U,45060,999,34787,.83571441E-3,.59921E-3,0
STARLINK-1169,2020-006T,2026-05-20T19:50:42.989280,15.36411724,.00029214,53.1563,304.4318,232.1043,127.9697,0,U,45061,999,34761,.88450447E-3,.31622E-3,0
STARLINK-1171,2020-006U,2026-05-20T19:20:55.422528,15.71851260,.00015671,53.0411,253.9969,264.5075,95.5764,0,U,45062,999,34830,.36949661E-3,.4865E-3,0
STARLINK-1133,2020-006W,2026-05-20T20:33:43.402176,15.33414277,.00018426,53.1562,282.0778,303.6982,56.3845,0,U,45064,999,34793,.68631687E-3,.2217E-3,0
STARLINK-1167,2020-006AD,2026-05-20T21:16:38.746848,15.35591317,.00020589,53.1567,281.3029,233.7688,126.3125,0,U,45071,999,34794,.86504305E-3,.301E-3,0
STARLINK-1168,2020-006AE,2026-05-20T16:58:58.470816,15.33533394,.00014272,53.1553,282.9887,334.6053,25.4879,0,U,45072,999,34790,.81458688E-3,.26499E-3,0
STARLINK-1172,2020-006AG,2026-05-20T20:32:29.511168,15.36641181,.00022885,53.1557,280.9163,249.3858,110.6900,0,U,45074,999,34794,.77750894E-3,.27943E-3,0
STARLINK-1153,2020-006AN,2026-05-20T17:45:29.811168,15.35689422,.00031392,53.1580,281.9063,251.4819,108.5844,0,U,45080,999,34792,.88568774E-3,.30931E-3,0
STARLINK-1151,2020-006AP,2026-05-20T13:25:12.243072,15.75003832,.00025975,53.0489,244.3575,294.8636,65.2113,0,U,45081,999,34841,.38337797E-3,.57942E-3,0
STARLINK-1185,2020-006AV,2026-05-20T17:16:18.829632,15.43855604,.00027042,53.1573,263.1935,327.0836,33.0002,0,U,45087,999,34818,.62785275E-3,.28616E-3,0
STARLINK-1183,2020-006AW,2026-05-20T19:33:54.757440,15.33317671,.0002322,53.1584,267.0758,322.9969,37.0873,0,U,45088,999,34813,.70053267E-3,.22569E-3,0
STARLINK-1152,2020-006BE,2026-05-20T22:58:38.055360,15.46658196,.0003444,53.0356,223.3497,15.4942,344.6169,0,U,45096,999,34874,.64942459E-3,.32641E-3,0
STARLINK-1184,2020-006BG,2026-05-20T20:22:42.233088,15.13452187,.00031505,53.0515,278.6623,358.3328,1.7653,0,U,45098,999,34795,.64838129E-3,.11445E-3,0
STARLINK-1193,2020-006BJ,2026-05-19T13:45:13.801824,15.65937217,.00035704,53.0473,244.4497,258.0935,101.9679,0,U,45100,999,34832,.35761191E-3,.3676E-3,0
ONEWEB-0013,2020-008A,2026-05-20T17:43:29.347104,13.09459180,.00029652,87.8537,58.3596,77.8919,282.2539,0,U,45131,999,30247,-.15715707E-3,-.41E-6,0
ONEWEB-0017,2020-008B,2026-05-20T23:15:35.486208,13.10370790,.00016761,87.8848,41.6867,76.6768,283.4546,0,U,45132,999,30438,-.79971073E-3,-.266E-5,0
ONEWEB-0020,2020-008C,2026-05-20T17:02:43.434816,13.10373596,.00018882,87.8863,41.7349,78.7971,281.3369,0,U,45133,999,30474,.18498402E-2,.658E-5,0
ONEWEB-0021,2020-008D,2026-05-20T22:54:05.848704,13.10370947,.000194,87.8848,41.7044,76.8375,283.2969,0,U,45134,999,30508,.12353181E-2,.444E-5,0
ONEWEB-0023,2020-008F,2026-05-20T23:09:37.285632,13.10370529,.00020238,87.8852,41.6827,81.8778,278.2579,0,U,45136,999,30451,-.20416272E-3,-.59E-6,0
ONEWEB-0024,2020-008G,2026-05-20T17:00:30.671712,13.10378855,.00018914,87.8865,41.7247,78.9374,281.1966,0,U,45137,999,30464,.18609376E-2,.662E-5,0
ONEWEB-0025,2020-008H,2026-05-20T17:00:08.114400,13.10375831,.0001723,87.8868,41.7136,95.5332,264.5991,0,U,45138,999,30497,.1854105E-2,.66E-5,0
ONEWEB-0026,2020-008J,2026-05-20T22:05:40.697088,13.11413536,.00016674,87.8916,26.4928,82.0924,278.0393,0,U,45139,999,30753,.42087222E-4,.28E-6,0
ONEWEB-0028,2020-008K,2026-05-20T23:08:56.548896,13.10854170,.00024376,87.8911,26.4897,79.3083,280.8319,0,U,45140,999,30505,.92235298E-3,.337E-5,0
ONEWEB-0032,2020-008L,2026-05-20T23:18:11.008800,13.10370915,.00023428,87.8850,41.6879,81.0112,279.1281,0,U,45141,999,30473,-.12227317E-2,-.414E-5,0
ONEWEB-0033,2020-008M,2026-05-20T11:42:25.086240,13.10373497,.00013566,87.8851,41.7919,73.1271,287.0005,0,U,45142,999,30458,.18412673E-2,.655E-5,0
ONEWEB-0035,2020-008N,2026-05-20T23:12:25.156512,13.10883914,.00017605,87.8846,41.6898,78.4914,281.6411,0,U,45143,999,30437,-.44545304E-3,-.144E-5,0
ONEWEB-0036,2020-008P,2026-05-20T11:20:22.435296,13.09823001,.0002094,87.8876,41.7898,81.9426,278.1938,0,U,45144,999,30473,.13136523E-2,.468E-5,0
ONEWEB-0038,2020-008Q,2026-05-20T22:20:30.747552,13.11414567,.00024819,87.8925,26.4957,38.0661,322.0642,0,U,45145,999,30675,-.1105575E-2,-.379E-5,0
ONEWEB-0039,2020-008R,2026-05-20T22:46:56.134848,13.10371611,.00023093,87.8856,41.6894,77.2276,282.9110,0,U,45146,999,30459,.1765457E-2,.629E-5,0
ONEWEB-0040,2020-008S,2026-05-20T11:37:38.442144,13.10373185,.00018518,87.8853,41.7934,75.2800,284.8532,0,U,45147,999,30423,.20140799E-2,.716E-5,0
ONEWEB-0043,2020-008U,2026-05-20T06:10:11.307648,13.10380106,.0002488,87.8854,41.8251,80.2944,279.8464,0,U,45149,999,30452,.17444E-2,.622E-5,0
ONEWEB-0044,2020-008V,2026-05-20T23:20:22.384320,13.10371414,.00020324,87.8858,41.6821,76.7924,283.3430,0,U,45150,999,30491,-.13411149E-2,-.455E-5,0
ONEWEB-0045,2020-008W,2026-05-20T22:12:59.875200,13.11413647,.00019278,87.8918,26.4807,78.7978,281.3367,0,U,45151,999,30683,-.66672685E-3,-.224E-5,0
ONEWEB-0047,2020-008X,2026-05-20T23:10:49.056384,13.10369864,.0001736,87.8854,41.6832,74.9801,285.1518,0,U,45152,999,30463,-.57252867E-3,-.187E-5,0
